frame_id,timestamp_ms,fps,person_id,person_count,kp_0_x,kp_0_y,kp_0_confidence,kp_1_x,kp_1_y,kp_1_confidence,kp_2_x,kp_2_y,kp_2_confidence,kp_3_x,kp_3_y,kp_3_confidence,kp_4_x,kp_4_y,kp_4_confidence,kp_5_x,kp_5_y,kp_5_confidence,kp_6_x,kp_6_y,kp_6_confidence,kp_7_x,kp_7_y,kp_7_confidence,kp_8_x,kp_8_y,kp_8_confidence,kp_9_x,kp_9_y,kp_9_confidence,kp_10_x,kp_10_y,kp_10_confidence,kp_11_x,kp_11_y,kp_11_confidence,kp_12_x,kp_12_y,kp_12_confidence,kp_13_x,kp_13_y,kp_13_confidence,kp_14_x,kp_14_y,kp_14_confidence,kp_15_x,kp_15_y,kp_15_confidence,kp_16_x,kp_16_y,kp_16_confidence,kp_17_x,kp_17_y,kp_17_confidence,kp_18_x,kp_18_y,kp_18_confidence,kp_19_x,kp_19_y,kp_19_confidence,kp_20_x,kp_20_y,kp_20_confidence,kp_21_x,kp_21_y,kp_21_confidence,kp_22_x,kp_22_y,kp_22_confidence,kp_23_x,kp_23_y,kp_23_confidence,kp_24_x,kp_24_y,kp_24_confidence,kp_25_x,kp_25_y,kp_25_confidence,object_count,objects_detected,inference_time_ms,gpu_memory_mb,gpu_memory_percent
1696,261449.99504089355,7.661718294145471,313,1,558.1350072224935,351.08250510692596,0.9538497,559.0572153727213,349.23808884620667,0.9422916,556.9822470347086,348.5464327484369,0.90513885,556.5211429595947,350.1602969765663,0.6439885,551.4489981333414,348.315880715847,0.89808714,550.2962379455566,361.68789860606194,0.6562158,544.7629890441895,357.99906608462334,0.7740502,553.5239664713541,380.13206121325493,0.63923144,533.9270432790121,370.2183238118887,0.7737931,566.6654326121012,386.8180701583624,0.7152524,538.3075319925944,386.12641406059265,0.71514904,545.6851971944174,391.65966284275055,0.54888463,542.6880207061768,391.42911081016064,0.5865176,550.5267899831136,414.9454181343317,0.623411,559.9794235229492,411.0260335803032,0.77971697,540.1519482930502,433.3895807415247,0.6638615,537.1547718048096,419.32590675354004,0.8327613,557.2127990722656,341.86042380332947,0.7895646,549.6045818328857,355.6935457587242,0.78168285,542.6880207061768,392.3513189405203,0.77220964,541.7658125559489,436.61730919778347,0.44311354,536.9242197672526,431.0840604156256,0.72714317,541.074156443278,435.6951010674238,0.5200726,535.0798034667969,428.77854008972645,0.7672869,538.3075319925944,438.46172545850277,0.54380333,533.0048351287842,418.4036986231804,0.7960578,4,"cone:0.865:556,444,572,452|cone:0.848:133,462,148,470|cone:0.838:930,431,945,439|football:0.765:587,424,605,439",141.92891120910645,0,0
1697,261618.14403533936,7.661322007266861,313,1,559.6719368787576,350.84862124675954,0.90505517,560.4822047913955,348.9982790033256,0.89638656,558.572946565054,348.3931630189476,0.8990383,557.935723265437,349.83254859429945,0.7081979,552.958049457694,348.07310417380097,0.8993572,552.219457369634,361.4878969922238,0.7100157,546.0729260200999,357.8315986315779,0.77954113,555.7761181947811,379.52535717305045,0.71604705,534.9738260075194,369.7230127420546,0.8436912,569.3743772886633,385.496139568,0.80512744,539.1593952588057,385.63775604466144,0.76472014,546.4104334246006,391.4661128285829,0.5862725,544.5166860329582,391.2348290777977,0.6157738,550.5706483715044,414.7370645041105,0.6657121,562.261271203151,410.2287751731743,0.7706792,540.2067254135522,433.23951197745987,0.66252065,540.4815551311983,419.89152330096726,0.7933667,558.6877914102688,341.5052382056824,0.8075842,551.1059630873341,355.474433563376,0.79621917,544.2187831951409,391.97820797219174,0.88440204,542.9522405585083,437.05021944356884,0.4335684,541.5298571597423,431.7404885913901,0.75409436,541.3064862152137,436.03152884499025,0.4533636,539.5180504387215,429.78805381212874,0.7731848,538.356703225329,438.0086750249699,0.4309411,536.5266597926936,419.480880701609,0.7727126,4,"cone:0.873:557,444,573,452|cone:0.846:133,462,148,470|cone:0.835:930,431,945,438|football:0.834:592,424,610,439",141.94202423095703,0,0
1698,261805.8738708496,7.660380072297514,313,1,563.1783605005921,350.29966786778067,0.9015799,563.8617205510066,348.43592635213776,0.8758302,562.1354293815962,347.8629014789519,0.8804662,561.5171375810554,349.1355685040759,0.6309061,556.6217023021238,347.5546220922872,0.91046286,556.4479467709705,360.81207931460534,0.7313334,549.3027395502436,357.2249062218418,0.7598245,560.8350346903862,378.1689296895626,0.7202487,537.4663993109181,368.5564239774983,0.78027105,575.1519550353288,382.7881276555622,0.7876571,541.6536801437417,384.72131168621956,0.6848296,548.6553678618036,390.71532633709677,0.55902433,548.6645972317704,390.5864835490856,0.6124334,550.9756119798549,414.46611271203636,0.7165134,567.142641681047,408.94290722278913,0.70903367,540.3504091141995,433.04366294064283,0.7152387,548.5675416535207,421.0584164605249,0.7226968,562.3468550863986,340.9027010797022,0.8304273,554.5939356158981,354.9587574828097,0.8044505,547.9310336445652,391.3117377228714,0.9609713,542.9904862760014,436.7781115701746,0.49466896,552.6009531550692,432.1213827502993,0.7489693,541.3361969552494,435.63793184528686,0.47994712,550.4854478561019,430.62458695615135,0.74853015,538.2717257690157,437.19679549503627,0.6722058,544.8122728484675,421.0486460441655,0.75642896,4,"cone:0.853:132,462,148,470|cone:0.852:557,444,573,452|cone:0.835:930,431,945,439|football:0.831:598,423,614,439",157.6979160308838,0,0
1699,262004.61506843567,7.658991921210433,313,1,568.4092007898288,349.28061312697565,0.8814091,569.0754628548615,347.3952476424498,0.837327,567.3161238477593,346.85228920841746,0.8579371,567.1913660126863,347.96424635558907,0.6068146,562.0525083813283,346.61171550150567,0.91392815,562.9542612503305,359.53305881767244,0.76464856,554.7360687817514,356.23746756183147,0.7606976,567.7103187374173,376.0976339802802,0.7524828,541.7312511098901,366.8258052605094,0.78453106,582.0022349129955,379.0805591597639,0.828878,546.0449984031578,383.31598011834984,0.66437185,552.7515396756155,389.49808078052604,0.5380202,554.7537165382582,389.4109709649201,0.61787254,552.0447369741765,413.43632673121647,0.66724145,574.1040933811977,407.64029348395775,0.6952678,540.8386788599294,432.49738210107654,0.7808597,561.5852660743719,422.3845494490138,0.78784144,567.7235139553607,339.7277024686096,0.8875781,560.2138137777241,353.9933144532383,0.8236309,553.4385342116764,390.18174617685435,0.9890691,543.9799309630469,436.2383969748054,0.56327534,568.8572971283729,432.1473409905781,0.77248836,542.0313507311298,434.96593190181943,0.5668278,566.4036782910007,431.14904692042734,0.7545232,538.3951515023292,436.07600406270956,0.73755586,558.3105297832384,423.2084496438367,0.7636272,4,"cone:0.853:132,462,148,470|cone:0.835:930,431,945,438|cone:0.819:557,444,572,452|football:0.850:603,423,619,438",170.6218719482422,0,0
1700,262175.07791519165,7.658598983931991,313,1,575.3537165893352,347.9751254437896,0.87646484,575.9292831331758,346.1087353448269,0.87465763,574.2922742185311,345.64987972928543,0.8691633,573.6168702405004,346.569043942017,0.5805701,569.1149504174757,345.33959139467055,0.8820356,570.9812489827729,357.787400927482,0.790621,561.3468473542972,354.99877418623686,0.75731814,575.7215981630562,373.53474192264065,0.75010884,547.6132118463573,364.722341907848,0.8070719,589.4704831764143,374.86968905359777,0.84822655,551.6410536114374,381.2599800510006,0.72679484,558.2601951315521,388.00248537888046,0.5819329,562.018824947406,388.01944624317,0.6438461,554.197377250439,411.9922008840095,0.76510644,581.553965432782,406.3150921952213,0.84668785,542.1710361695831,431.36563637484187,0.8239943,576.8372602429915,423.7009429628699,0.90392935,574.6607523492739,338.47521455154794,0.8426105,567.0784196046164,352.67440935033085,0.8166797,560.5714141650895,388.7126498531709,1.0075285,544.8822264858866,435.10607762340703,0.6580937,586.3916725828792,431.97337767249473,0.85538614,542.7276763503935,433.98767540968333,0.75308466,584.2463305369258,431.5114211403559,0.8303424,539.3293913115878,434.3498876445543,0.7520814,573.7585828155361,425.30506402987197,0.862634,4,"cone:0.873:556,444,572,452|cone:0.847:132,462,148,470|cone:0.832:930,431,945,439|football:0.860:606,423,624,439",141.9200897216797,0,0
1701,262343.42885017395,7.65823926489098,313,1,583.1257059547077,346.7384434207221,0.9124471,583.9185739107968,344.7727924846213,0.9325918,582.04684641208,344.3006523489583,0.9236648,581.6510405067154,345.5390235153596,0.6889399,576.4729278577661,344.07042906749854,0.91033137,579.2565223220012,356.16652708489505,0.802817,568.9802872593297,353.5991625820576,0.79344046,584.0881699828388,370.99769711355884,0.7286303,554.7833290411954,362.7643538186818,0.8198155,597.2752963093028,371.5286171717677,0.8455352,558.9620493601594,379.0472915072629,0.7946394,565.4184793152815,386.7518804758971,0.6181595,570.1982686981062,386.85364216193204,0.69125533,558.4092964664825,410.30006890538135,0.81519526,588.9642945083618,405.43167019104135,0.8294045,544.2260546984826,429.4712013846062,0.8314333,591.8876790444347,424.8669836542215,0.82768863,582.5128526948231,337.0823065164135,0.8477545,574.8363546036246,351.29921672887485,0.83243287,568.539830837311,387.3452678727364,1.051645,545.7888496239448,434.6944988894722,0.7697053,602.174599471509,431.74442139703496,0.8632604,544.2697159797596,433.5101212749497,0.81739044,599.974156815441,431.8282987914016,0.8280056,540.9120565116673,431.7917150575441,0.7384609,589.515084351524,427.1069940034125,0.829422,4,"cone:0.868:556,445,572,453|cone:0.844:132,462,148,470|cone:0.827:930,431,945,439|football:0.829:609,422,628,439",140.9740447998047,0,0
1702,262524.5578289032,7.657453320404771,313,1,590.9557941392058,345.64828730040847,0.87944996,591.8019021225668,343.55476224392976,0.9382851,589.9628335665299,343.13813848464645,0.8999885,589.9038202866128,344.44381635210215,0.77294993,583.8889974303983,342.97331675790707,0.8794813,587.0043272051737,354.9074134223696,0.7902483,577.3413287478575,352.6004465241484,0.80348974,591.1741675387266,369.0933397094697,0.6881561,563.239792478225,361.35067426889276,0.8061781,603.5006662010439,369.6522578875697,0.777695,567.4229078778347,377.2510395675901,0.7398932,573.6081520342306,385.8769185245752,0.6186297,579.3289673632796,385.9620069170036,0.66607904,564.8770929681818,408.97361383134694,0.81141514,596.1959567795075,405.6149591166682,0.7517439,547.5468309291472,427.0325487397808,0.81502223,604.4194534186827,425.88124726188204,0.8369528,590.2258300249156,336.2345139292415,0.80942726,582.9031357229392,350.18935690090524,0.8112745,577.3606681281624,386.5507329546891,0.96487427,547.68672271932,433.73396819233665,0.78726035,615.2414790882351,431.6891459053581,0.8590096,546.6971165874515,432.4591286784675,0.7651669,612.5749259910133,432.072336597439,0.82599825,543.685087311036,428.25955869838594,0.7389053,602.2856005128848,428.63608195525154,0.86241114,4,"cone:0.862:557,445,572,453|cone:0.843:132,462,148,470|cone:0.821:930,431,945,439|football:0.833:616,422,635,438",153.3219814300537,0,0
1703,262748.56877326965,7.655520653312595,313,1,599.3625457083533,344.86695192094317,0.83157945,599.9519741482948,342.6678374521752,0.8669493,598.414790452045,342.3713040995882,0.8587857,598.1184426359775,343.4019905342998,0.69894135,592.4148922553842,342.1718753776918,0.86345184,594.9497253686629,354.15635603127316,0.7395818,585.9810689538456,352.0870583045434,0.758323,599.023925177811,368.509309895795,0.66601825,572.6487255403196,360.9955694095603,0.77225465,610.7768011180971,369.52200984932057,0.76228416,577.1785253230184,376.2727650941281,0.7084623,582.0692423768303,385.3831498651126,0.60984814,588.2387015148284,385.60825910438956,0.6601091,573.2007252890845,408.0945956657468,0.7836205,603.1821149053033,406.22125769847275,0.7630263,552.5002569762319,424.0115216934475,0.7867947,613.6797883315237,427.01955878519857,0.83131325,598.099818002934,335.3504751572976,0.79074454,591.0856720595145,349.25065463691374,0.81202084,586.0983232237083,386.12115683042083,0.91150236,550.3971236410259,432.7192505424671,0.6828605,626.0649671005633,431.74158596851225,0.75124174,549.9862590300233,431.3640921075109,0.6494516,622.9762239405878,432.38799819881604,0.74836767,548.4926417428644,423.84864801848965,0.68477046,612.105917360719,430.0686119998444,0.81088805,4,"cone:0.873:557,445,572,453|cone:0.849:132,462,148,470|cone:0.833:930,432,945,439|football:0.847:629,422,651,439",186.57207489013672,0,0
1704,262922.8889942169,7.655115899062094,313,1,607.4993539174307,344.6063655122806,0.91698414,608.3106950892113,342.42028579499095,0.85943,606.633772411253,342.1344152260441,0.8830472,601.0846584981864,343.1021702503982,0.54545784,600.801853297007,341.9856157577105,0.8626919,601.270134985409,353.96829611398095,0.7406622,595.0977162744201,352.08729848834713,0.78189826,605.0466355193491,368.39410740761895,0.70206887,582.3992361523867,361.24013362025914,0.726074,616.4552245873576,370.24747477403434,0.78947836,587.500786713155,376.2244846683904,0.67773855,590.5845732153521,384.8607122625368,0.59954596,596.9087644606815,385.1721861655461,0.66620636,582.4203975130663,407.96107207895386,0.78086007,609.5479546423815,406.89195533597433,0.78362477,559.0843562604847,421.2674282476126,0.7861055,619.4671244527219,428.4148207218175,0.7788824,606.2973531813984,334.99833276800314,0.8750646,599.2292332728039,349.2925736788581,0.8288652,594.300579612271,386.01834610932775,0.9255344,555.2966411934218,431.0357174072026,0.7753445,629.8717667652363,431.808012971965,0.8781389,555.1626565139674,429.509485608357,0.79824317,627.67638522477,432.7370281808784,0.7960665,554.5714652185918,420.3138150388954,0.67507327,618.210277617897,431.454623044228,0.7867735,4,"cone:0.879:556,445,573,453|cone:0.850:133,462,148,470|cone:0.833:930,432,945,439|football:0.876:647,423,666,438",142.35901832580566,0,0
1705,263095.006942749,7.654803209684928,313,1,615.5252739281332,344.59341678896163,0.91812265,616.1987775667787,342.4262013616274,0.91651356,614.5774933994269,342.08295795428415,0.9296216,611.6666528744521,343.0065242077577,0.64365673,608.4925303500306,342.0930104174471,0.85846233,608.91889168751,354.1104710180961,0.7259293,603.4822657000025,352.57187992314897,0.7983103,610.4647577451235,368.75981174230424,0.61248314,592.4538721663102,362.5642215470217,0.79133105,621.5115340197565,371.7750110397873,0.7222526,599.6560892689856,377.31635832555264,0.80706996,598.7100928301313,384.9195194227567,0.62789756,604.9838677779767,385.2187459642017,0.64987093,593.3519353033582,408.1624963404118,0.7696746,616.5443187813672,407.0526353748529,0.8213427,568.1152340902696,419.14054833175487,0.76177204,622.546984735772,429.39294598717095,0.84419465,614.3762337125004,334.82423354428727,0.8371787,607.310574325872,349.53501301252345,0.8673033,602.551245236507,386.23007718259964,0.9413023,562.1364828084024,428.954975582597,0.76055294,632.5438772000994,431.93842441228156,0.792883,562.7602171607195,427.6249665122914,0.8387443,630.7865249576068,433.0346239395468,0.7403667,563.7876558194193,417.5756248560765,0.71112144,620.9051491892653,432.369506569904,0.82989097,4,"cone:0.876:556,445,573,453|cone:0.850:133,462,148,470|cone:0.832:930,431,945,439|football:0.849:660,423,677,438",139.70303535461426,0,0
1706,263267.00711250305,7.6545383483920855,313,1,623.6926109428616,344.7674038476947,0.85156476,624.4140563427801,342.5638591651857,0.8733269,622.4400305909194,342.23827198842054,0.8217591,618.0533264639164,343.1906054483454,0.6067089,615.9979997092793,342.3555706461434,0.7816448,615.9026481588717,354.4770955611927,0.64301884,611.6485414666581,353.2906239563385,0.721225,614.9666518158131,369.4089201133694,0.5145401,603.5241685726382,364.3331251317718,0.7063925,624.8321421677431,373.30048254240944,0.41011858,612.5210255681673,378.6476993639115,0.6005895,607.9948145032654,385.1907567851727,0.5236013,611.3819916466941,385.53207055914015,0.57307285,605.2383529514599,408.62567278267863,0.68157554,623.3862958840118,407.4066959716606,0.6896882,579.7093717721799,417.7477247865344,0.676016,624.9136318314554,429.91016661329814,0.7291386,622.194009152244,334.7399728056826,0.7473012,615.434695600754,350.0244797345515,0.73031825,609.8639958469441,386.2112237869986,0.74654096,572.5103988237622,427.2537105663299,0.5390557,633.6801634395135,432.5422224452275,0.59078515,573.2785657727286,426.24638213902233,0.62501204,632.0202635283213,433.70805059796646,0.6087563,574.8226327867858,415.883807265477,0.6274897,622.7246533323886,432.87708609307515,0.71905,4,"cone:0.881:557,445,573,453|cone:0.852:133,462,148,470|cone:0.840:930,431,945,439|football:0.847:671,424,689,438",138.32592964172363,0,0
1707,263424.8478412628,7.654514119192927,313,1,631.7381443556453,345.1704237970937,0.8804678,632.349866558523,342.95530441811985,0.8674643,630.7195465707448,342.64095402096046,0.8489444,624.0699914137584,343.61194354593897,0.6551472,624.0272791470318,342.82263698640736,0.7818487,623.5223462644942,354.9644152981604,0.65212536,619.1623332697268,353.8984134579381,0.7264677,622.0108966943577,370.25136857845274,0.5420991,614.3679143210277,366.2629231265429,0.692563,630.3094573859942,375.43688351796493,0.45769137,624.676028963291,379.48586058479697,0.6582881,617.7636466435056,385.32463099163607,0.5410217,617.4369801645048,385.59326047998644,0.58268595,616.6127377467144,408.99440591399923,0.6196044,628.8852887648274,407.7970475285022,0.646665,592.8850446619958,417.00028807856324,0.66856027,626.1323862060289,430.3312940555265,0.6734483,630.1965520419732,335.0264100824562,0.7582531,623.0330801768661,350.51100129449816,0.760291,616.9420812689573,386.07358416903793,0.7697123,586.3285713145983,427.03571011499577,0.52755463,635.0557544790173,433.0726694769527,0.54576516,587.2520350825303,425.81755754027057,0.59681594,633.0252986216101,434.31987158585173,0.5150874,588.7116904930019,415.02123343339133,0.6124873,623.7925166640689,433.26707814894365,0.6417122,4,"cone:0.877:557,445,573,453|cone:0.849:133,462,149,470|cone:0.833:930,431,945,439|football:0.864:679,422,697,437",131.34527206420898,0,0
1708,263582.1650028229,7.6545101629714285,313,1,639.3986858348346,345.38778960182674,0.9397752,639.9484987605474,343.1653941007286,0.9240465,638.3876210964554,342.8128346083878,0.903885,631.2840216164634,343.841896290973,0.63994384,631.5986624352435,342.9550704286196,0.8480516,630.5135630895923,355.2306803876053,0.68011206,626.57157605473,354.3754513181368,0.730285,629.1348166817575,370.87277111090964,0.58743715,625.5074032010822,368.1849133101631,0.7285005,637.5719875983114,377.32307610668977,0.48104662,636.9351577024647,379.8424199975683,0.65670115,626.6568808319782,385.85337160267954,0.5939611,622.8311188509433,386.02402038560246,0.61000615,629.7470410382955,408.9934247453251,0.6717155,632.3365310516002,408.291971781188,0.6574336,609.4403242951846,418.02552268076215,0.5348075,626.4783358726193,430.5362940313346,0.62913543,637.7207122177682,335.114980696923,0.8160779,630.3585964624856,350.7055319520886,0.7945101,624.0081741765011,386.3281094063782,0.7431853,611.230084805984,428.3957504863636,0.45458215,635.1602592437903,433.57945385913945,0.45911396,602.1828487938399,427.0670564351588,0.492936,632.939233696542,434.69112328326776,0.47147295,605.1684921123237,414.4758611402447,0.47270066,623.673411873844,433.7018693698329,0.5750457,4,"cone:0.880:556,445,572,453|cone:0.850:133,462,148,470|cone:0.829:930,431,945,439|football:0.865:688,421,706,437",130.75685501098633,0,0
1709,263740.45300483704,7.654464803814209,313,1,646.8654561960719,345.1339262315614,0.9023903,647.5206128541572,342.94148076840554,0.8797362,645.714434553842,342.55576407385286,0.8839245,642.2932762643436,343.6906113964592,0.63502187,639.1910049317839,342.72675484880074,0.8823138,637.6521041324445,355.07700624660725,0.7008522,634.2585791421322,354.33784187174774,0.7817433,637.5535050588343,370.9807339130442,0.59922016,635.4789633399573,369.10502052216674,0.77106667,648.0599177540589,377.9164348226961,0.44493943,649.1316379353561,379.53252400094345,0.75985694,635.000728825858,386.00832652521865,0.67520976,629.3302857202875,386.1952824684228,0.71282005,642.5714843031865,408.3202823727512,0.7937706,635.3084682210865,408.91033860949904,0.71917254,621.8159017007214,418.2555478343631,0.74051905,627.6451888683139,430.6660692796861,0.7513828,644.9664269450459,334.8368319943632,0.83064175,637.7926313089973,350.6318407781433,0.77610576,631.6141090297504,386.39957880803274,0.8697643,624.2089476418448,428.6956317524031,0.6301491,635.3916770233027,433.6498621476418,0.5794142,620.241415998871,427.3785202321236,0.6401371,632.7608094606994,434.6339423132801,0.5822737,617.1645719382418,415.4972462596291,0.62897474,624.8154643531719,433.6270887912916,0.6649665,4,"cone:0.878:557,445,573,453|cone:0.846:133,462,149,470|cone:0.826:930,431,945,439|football:0.867:697,421,716,438",131.96110725402832,0,0
1710,263898.4398841858,7.65438510455703,313,1,653.8536676734088,344.59902849546825,0.95627606,654.4439853317562,342.42147404141207,0.939577,652.8778483986782,342.00359509662803,0.9723726,648.0328140996373,343.12499551693185,0.7117096,646.1691202845254,342.2048837873282,0.89810485,644.9135683510972,354.45875195365676,0.718627,641.75671710959,354.02661228318505,0.769195,645.2039407255111,370.5556319533308,0.51110685,644.6209214130117,369.2695345350468,0.7824805,656.4125080309836,377.44660673227946,0.37210298,659.6227924122294,378.5417400619767,0.79177094,643.3694109979934,385.933891815722,0.65454704,636.0211854183935,386.1352467603649,0.6589905,653.3690745248571,407.2385498463631,0.8117287,638.1965100985465,409.1193071970744,0.738707,636.0050388695665,419.1422494491417,0.76409245,628.2784071698951,430.4490461956586,0.83649814,651.8172973551398,334.2181391354593,0.8444235,644.8002195156314,350.1361760903543,0.82129836,639.0559115357667,386.1356844250851,0.86396825,640.6998905671835,429.3465964106884,0.78976196,635.6139667309666,434.04787345708445,0.6658539,639.3190330926616,428.03571997487967,0.7698926,632.4515382199622,434.82444943626314,0.6583775,631.859930785714,417.5089003129084,0.7725308,625.3227752641775,433.27427648325937,0.8535595,4,"cone:0.879:556,445,572,453|cone:0.848:133,462,149,470|cone:0.827:930,431,945,439|football:0.859:707,421,725,438",132.96198844909668,0,0
1711,264063.68684768677,7.654095363647045,313,1,661.1692801399347,343.6163187586965,0.91134316,661.8618080982278,341.44685587005245,0.883736,660.0170761928998,340.9973582406826,0.8995549,657.7468048175591,342.3037905874135,0.64981663,653.4425314959517,341.4211102832127,0.8361847,652.6296533576508,353.55239453583624,0.6875799,649.5614605953244,353.36394171698635,0.7571789,653.2918235737006,369.9843333397014,0.4310689,653.1956471625579,368.90780971072695,0.7522839,669.3372328281403,379.972827732563,0.29991472,667.98856566484,376.55890932860734,0.74736094,651.0626227023752,385.3862356322838,0.6548209,641.8163482773452,385.658102943427,0.6386813,662.911937840126,405.63315777617413,0.8193071,641.0339630124324,408.7908927281155,0.72869,651.0860069635605,420.05169301526934,0.7883014,629.3489936278122,429.94513873452297,0.81666386,659.1862286790893,333.3278932819899,0.82022,652.219863331934,349.45536021597167,0.7891054,645.7503319294523,385.571204932573,0.8496377,657.3206212407863,429.54053759334704,0.8090043,635.9889180433031,433.9559086219334,0.7135903,656.8612678885115,428.27514828586754,0.8108059,632.6371658666742,434.73621370252295,0.74783254,647.1808229909796,419.4508377225369,0.7756683,626.024098327056,432.5821399571726,0.7950401,4,"cone:0.884:556,445,572,453|cone:0.851:133,462,148,470|cone:0.839:930,432,945,439|football:0.863:715,422,733,438",139.08100128173828,0,0
1712,264230.5030822754,7.653742320201367,313,1,668.2104894680427,342.19993201854726,0.92169034,668.6919387339387,340.03444419105034,0.89799654,666.9565018458488,339.6280493861455,0.899169,665.6717906114911,341.10493483286325,0.6805378,660.4388523382164,340.3231198068954,0.8600737,658.8085701115302,352.2937944636161,0.695431,657.6449267767716,352.32356340842057,0.75079525,653.75551635629,368.6657078999263,0.45515615,661.1673823451932,368.20180801987397,0.732163,665.8364696193569,376.96815128693106,0.34070438,675.267877983965,374.3470502205746,0.7672605,658.913719259994,384.6338239618416,0.6438627,648.8999007349396,384.84857153021966,0.62762135,671.4897186466047,404.03455832539396,0.83771074,644.2596350722207,408.2488377883599,0.72119963,664.966458185592,420.98165326025673,0.88343525,631.3368701123295,429.123066024761,0.8319845,665.7202205416302,332.125646157651,0.8214606,659.4294972824991,348.3958211404328,0.79449975,653.2102715614865,384.7435200238763,0.8522479,674.0883056964974,429.905418903317,0.84305245,636.7634683800964,433.64426587009046,0.7992,673.5285416987483,428.67647318971353,0.844964,633.3463166953745,434.2308256881757,0.8299326,661.6355141383003,421.60636200820323,0.8003049,627.82316191116,431.59163188702064,0.776996,4,"cone:0.879:556,445,572,453|cone:0.852:133,462,148,470|cone:0.831:930,432,945,439|football:0.860:723,422,741,437",140.93613624572754,0,0
1713,264397.7270126343,7.653407555342788,313,1,675.4657971214541,340.81582829204274,0.8983283,675.8334625491301,338.7163391061127,0.86562204,674.0016107340997,338.3456718029989,0.8896216,673.6457478969564,339.8941303174663,0.6801739,667.8536067527839,339.1895119316486,0.91224086,665.0563594540109,351.10574807687317,0.72118855,665.3341482529163,351.2133630273442,0.76561,657.0813800523827,366.81813516431953,0.54344803,668.446945704409,367.5025273657291,0.7366649,665.0597595849825,375.84695282096527,0.37509364,681.6063891441185,372.3115950795272,0.7811402,666.7406102741987,383.8459313329439,0.66309345,656.4124637983471,384.009387758393,0.63469285,679.0101455120814,403.2908142140508,0.83099055,648.8524254277088,407.5673647316811,0.74835587,678.429767209177,421.8659965288922,0.9524825,634.1438595035144,428.080661805454,0.8295373,672.5242590057762,330.8631531207168,0.8235252,666.8125157472117,347.26394133035177,0.795155,660.8050738040586,383.9011668469407,0.91057265,689.9106372506267,429.7904807085895,0.86878204,637.8604272745417,433.34865227277567,0.8316586,689.093071153474,428.63313500398294,0.87483275,634.5355219552961,433.77795522530255,0.85273296,675.4814199256424,423.60301460798127,0.871664,630.7557295672096,430.33016487729674,0.7678015,4,"cone:0.883:556,445,573,453|cone:0.849:133,463,148,470|cone:0.831:930,432,945,439|football:0.862:729,420,747,436",140.41614532470703,0,0
1714,264562.02816963196,7.653176378626856,313,1,682.5665420352196,339.970870449109,0.9286408,682.8728020092641,337.9258301472247,0.8592278,681.1345545745471,337.50913350272964,0.90601087,681.5301406646277,339.02265133262756,0.6555443,675.0819553150561,338.29983976149276,0.90790486,671.9384643089127,350.07527321614236,0.7401167,672.9741374642796,350.2833832842454,0.7763117,663.5434052786258,365.80945641631354,0.53775907,675.7996230330499,366.9859314264366,0.7386936,675.8447533224025,375.1548822711382,0.36165157,688.5342023095232,371.43560707018656,0.78100336,674.7100906516239,383.16010345043685,0.6444032,664.7556337910366,383.28136049507395,0.63403505,685.5415906868668,403.13228306398753,0.80656904,655.3907883244278,407.2943900438021,0.7263819,689.8478046460161,422.6925214301725,0.8446142,637.9015915791126,426.3993589412185,0.8080692,679.6753737757103,330.1346424554133,0.8144103,673.887857890196,346.41522453120155,0.8124647,668.9989594229738,383.1815999335641,0.8689875,701.9864136226611,429.5088227845978,0.8933195,639.1992677464966,433.014324552628,0.89327323,701.366430797123,428.4191214783673,0.92797416,636.3012511635454,433.11812419579377,0.88898027,687.5521755656742,425.33125259017294,0.82200736,634.7315122189118,427.96413079403,0.7066523,4,"cone:0.881:556,445,573,453|cone:0.847:133,463,148,470|cone:0.829:930,432,945,439|football:0.851:737,419,755,435",137.4058723449707,0,0
1715,264725.5709171295,7.652967681069657,313,1,689.8904545291714,339.543470095262,0.9089446,690.432688184821,337.4075772266983,0.8628869,688.4943032282686,337.0293541900297,0.90171456,689.3936146936226,338.50257821444194,0.6357294,682.0130979709463,337.6258897811305,0.8932406,679.5389482721225,349.7977094450283,0.6968502,679.9853927724562,350.0340880162771,0.7186974,671.4519778854378,365.467703915971,0.49973255,682.1768611707657,366.75042798616096,0.6871254,686.0952619199363,374.46242327222217,0.3463893,694.5560283490236,371.2090109793486,0.68034446,681.8560376180385,383.0931333519019,0.60321146,672.8312902894429,383.12585941723626,0.5900882,692.1960073502587,403.1359029352549,0.75864697,664.523922846118,407.04968017114174,0.69406646,698.2904047013652,423.55355743333723,0.7997607,643.1471570438151,423.56766155091157,0.7857609,686.7993282683541,330.1027288782858,0.75873625,681.1502479070336,345.9960243827019,0.7968576,676.7756029506725,382.72766353069414,0.8162173,710.5997421919437,429.52104854752554,0.81002235,642.3174248272335,431.9602623025584,0.83829474,710.2114012674335,428.43507217512905,0.8399967,639.8864189889407,431.5826857511988,0.8164394,696.2878093877891,426.823748743496,0.7167468,639.83657008154,424.02648422135053,0.6986531,4,"cone:0.879:556,445,573,453|cone:0.845:133,463,148,470|cone:0.827:930,432,945,439|football:0.864:743,419,761,436",136.75785064697266,0,0
